Hz,dB
898.338317871,-inf,
897.665405273,-inf,
897.665405273,-inf,
896.992492676,-inf,
896.992492676,-inf,
896.319580078,-inf,
896.319580078,-inf,
895.64666748,-inf,
895.64666748,-inf,
894.973754883,-inf,
894.973754883,-inf,
894.300842285,-inf,
894.300842285,-inf,
893.627929688,-inf,
893.627929688,-inf,
892.95501709,-inf,
892.95501709,-inf,
892.282104492,-inf,
892.282104492,-inf,
891.609191895,-inf,
891.609191895,-inf,
890.936279297,-inf,
890.936279297,-inf,
890.263366699,-inf,
890.263366699,-inf,
889.590454102,-inf,
889.590454102,-inf,
888.917541504,-inf,
888.917541504,-inf,
888.244628906,-inf,
888.244628906,-inf,
887.571716309,-inf,
887.571716309,-inf,
886.898803711,-inf,
886.898803711,-inf,
886.225891113,-inf,
886.225891113,-inf,
885.552978516,-inf,
885.552978516,-inf,
884.880065918,-inf,
884.880065918,-inf,
884.20715332,-inf,
884.20715332,-inf,
883.534240723,-inf,
883.534240723,-inf,
882.861328125,-inf,
882.861328125,-inf,
882.188415527,-inf,
882.188415527,-inf,
881.51550293,-inf,
881.51550293,-inf,
880.842590332,-inf,
880.842590332,-inf,
880.169677734,-inf,
880.169677734,-inf,
879.496765137,-inf,
879.496765137,-inf,
878.823852539,-inf,
878.823852539,-inf,
878.150939941,-inf,
878.150939941,-inf,
877.478027344,-inf,
877.478027344,-inf,
876.805114746,-inf,
876.805114746,-inf,
876.132202148,-inf,
876.132202148,-inf,
875.459289551,-inf,
875.459289551,-inf,
874.786376953,-inf,
874.786376953,-inf,
874.113464355,-inf,
874.113464355,-inf,
873.440551758,-inf,
873.440551758,-inf,
872.76763916,-inf,
872.76763916,-inf,
872.094726562,-inf,
872.094726562,-inf,
871.421813965,-inf,
871.421813965,-inf,
870.748901367,-inf,
870.748901367,-inf,
870.07598877,-inf,
870.07598877,-inf,
869.403076172,-inf,
869.403076172,-inf,
868.730163574,-inf,
868.730163574,-inf,
868.057250977,-inf,
868.057250977,-inf,
867.384338379,-inf,
867.384338379,-inf,
866.711425781,-inf,
866.711425781,-inf,
866.038513184,-inf,
866.038513184,-inf,
865.365600586,-inf,
865.365600586,-inf,
864.692687988,-inf,
864.692687988,-inf,
864.019775391,-inf,
864.019775391,-inf,
863.346862793,-inf,
863.346862793,-inf,
862.673950195,-inf,
862.673950195,-inf,
862.001037598,-inf,
862.001037598,-inf,
861.328125,-inf,
861.328125,-inf,
860.655212402,-inf,
860.655212402,-inf,
859.982299805,-inf,
859.982299805,-inf,
859.309387207,-inf,
859.309387207,-inf,
858.636474609,-inf,
858.636474609,-inf,
857.963562012,-inf,
857.963562012,-inf,
857.290649414,-inf,
857.290649414,-inf,
856.617736816,-inf,
856.617736816,-inf,
855.944824219,-inf,
855.944824219,-inf,
855.271911621,-inf,
855.271911621,-inf,
854.598999023,-inf,
854.598999023,-inf,
853.926086426,-inf,
853.926086426,-inf,
853.253173828,-inf,
853.253173828,-inf,
852.58026123,-inf,
852.58026123,-inf,
851.907348633,-inf,
851.907348633,-inf,
851.234436035,-inf,
851.234436035,-inf,
850.561523438,-inf,
850.561523438,-inf,
849.88861084,-inf,
849.88861084,-inf,
849.215698242,-inf,
849.215698242,-inf,
848.542785645,-inf,
848.542785645,-inf,
847.869873047,-inf,
847.869873047,-inf,
847.196960449,-inf,
847.196960449,-inf,
846.524047852,-inf,
846.524047852,-inf,
845.851135254,-inf,
845.851135254,-inf,
845.178222656,-inf,
845.178222656,-inf,
844.505310059,-inf,
844.505310059,-inf,
843.832397461,-inf,
843.832397461,-inf,
843.159484863,-inf,
843.159484863,-inf,
842.486572266,-inf,
842.486572266,-inf,
841.813659668,-inf,
841.813659668,-inf,
841.14074707,-inf,
841.14074707,-inf,
840.467834473,-inf,
840.467834473,-inf,
839.794921875,-inf,
839.794921875,-inf,
839.122009277,-inf,
839.122009277,-inf,
838.44909668,-inf,
838.44909668,-inf,
837.776184082,-inf,
837.776184082,-inf,
837.103271484,-inf,
837.103271484,-inf,
836.430358887,-inf,
836.430358887,-inf,
835.757446289,-inf,
835.757446289,-inf,
835.084533691,-inf,
835.084533691,-inf,
834.411621094,-inf,
834.411621094,-inf,
833.738708496,-inf,
833.738708496,-inf,
833.065795898,-inf,
833.065795898,-inf,
832.392883301,-inf,
832.392883301,-inf,
831.719970703,-inf,
831.719970703,-inf,
831.047058105,-inf,
831.047058105,-inf,
830.374145508,-inf,
830.374145508,-inf,
829.70123291,-inf,
829.70123291,-inf,
829.028320312,-inf,
829.028320312,-inf,
828.355407715,-inf,
828.355407715,-inf,
827.682495117,-inf,
827.682495117,-inf,
827.00958252,-inf,
827.00958252,-inf,
826.336669922,-inf,
826.336669922,-inf,
825.663757324,-inf,
825.663757324,-inf,
824.990844727,-inf,
824.990844727,-inf,
824.317932129,-inf,
824.317932129,-inf,
823.645019531,-inf,
823.645019531,-inf,
822.972106934,-inf,
822.972106934,-inf,
822.299194336,-inf,
822.299194336,-inf,
821.626281738,-inf,
821.626281738,-inf,
820.953369141,-inf,
820.953369141,-inf,
820.280456543,-inf,
820.280456543,-inf,
819.607543945,-inf,
819.607543945,-inf,
818.934631348,-inf,
818.934631348,-inf,
818.26171875,-inf,
818.26171875,-inf,
817.588806152,-inf,
817.588806152,-inf,
816.915893555,-inf,
816.915893555,-inf,
816.242980957,-inf,
816.242980957,-inf,
815.570068359,-inf,
815.570068359,-inf,
814.897155762,-inf,
814.897155762,-inf,
814.224243164,-inf,
814.224243164,-inf,
813.551330566,-inf,
813.551330566,-inf,
812.878417969,-inf,
812.878417969,-inf,
812.205505371,-inf,
812.205505371,-inf,
811.532592773,-inf,
811.532592773,-inf,
810.859680176,-inf,
810.859680176,-inf,
810.186767578,-inf,
810.186767578,-inf,
809.51385498,-inf,
809.51385498,-inf,
808.840942383,-inf,
808.840942383,-inf,
808.168029785,-inf,
808.168029785,-inf,
807.495117188,-inf,
807.495117188,-inf,
806.82220459,-inf,
806.82220459,-inf,
806.149291992,-inf,
806.149291992,-inf,
805.476379395,-inf,
805.476379395,-inf,
804.803466797,-inf,
804.803466797,-inf,
804.130554199,-inf,
804.130554199,-inf,
803.457641602,-inf,
803.457641602,-inf,
802.784729004,-inf,
802.784729004,-inf,
802.111816406,-inf,
802.111816406,-inf,
801.438903809,-inf,
801.438903809,-inf,
800.765991211,-inf,
800.765991211,-inf,
800.093078613,-inf,
800.093078613,-inf,
799.420166016,-inf,
799.420166016,-inf,
798.747253418,-inf,
798.747253418,-inf,
798.07434082,-inf,
798.07434082,-inf,
797.401428223,-inf,
797.401428223,-inf,
796.728515625,-inf,
796.728515625,-inf,
796.055603027,-inf,
796.055603027,-inf,
795.38269043,-inf,
795.38269043,-inf,
794.709777832,-inf,
794.709777832,-inf,
794.036865234,-inf,
794.036865234,-inf,
793.363952637,-inf,
793.363952637,-inf,
792.691040039,-inf,
792.691040039,-inf,
792.018127441,-inf,
792.018127441,-inf,
791.345214844,-inf,
791.345214844,-inf,
790.672302246,-inf,
790.672302246,-inf,
789.999389648,-inf,
789.999389648,-inf,
789.326477051,-inf,
789.326477051,-inf,
788.653564453,-inf,
788.653564453,-inf,
787.980651855,-inf,
787.980651855,-inf,
787.307739258,-inf,
787.307739258,-inf,
786.63482666,-inf,
786.63482666,-inf,
785.961914062,-inf,
785.961914062,-inf,
785.289001465,-inf,
785.289001465,-inf,
784.616088867,-inf,
784.616088867,-inf,
783.94317627,-inf,
783.94317627,-inf,
783.270263672,-inf,
783.270263672,-inf,
782.597351074,-inf,
782.597351074,-inf,
781.924438477,-inf,
781.924438477,-inf,
781.251525879,-inf,
781.251525879,-inf,
780.578613281,-inf,
780.578613281,-inf,
779.905700684,-inf,
779.905700684,-inf,
779.232788086,-inf,
779.232788086,-inf,
778.559875488,-inf,
778.559875488,-inf,
777.886962891,-inf,
777.886962891,-inf,
777.214050293,-inf,
777.214050293,-inf,
776.541137695,-inf,
776.541137695,-inf,
775.868225098,-inf,
775.868225098,-inf,
775.1953125,-inf,
775.1953125,-inf,
774.522399902,-inf,
774.522399902,-inf,
773.849487305,-inf,
773.849487305,-inf,
773.176574707,-inf,
773.176574707,-inf,
772.503662109,-inf,
772.503662109,-inf,
771.830749512,-inf,
771.830749512,-inf,
771.157836914,-inf,
771.157836914,-inf,
770.484924316,-inf,
770.484924316,-inf,
769.812011719,-inf,
769.812011719,-inf,
769.139099121,-inf,
769.139099121,-inf,
768.466186523,-inf,
768.466186523,-inf,
767.793273926,-inf,
767.793273926,-inf,
767.120361328,-inf,
767.120361328,-inf,
766.44744873,-inf,
766.44744873,-inf,
765.774536133,-inf,
765.774536133,-inf,
765.101623535,-inf,
765.101623535,-inf,
764.428710938,-inf,
764.428710938,-inf,
763.75579834,-inf,
763.75579834,-inf,
763.082885742,-inf,
763.082885742,-inf,
762.409973145,-inf,
762.409973145,-inf,
761.737060547,-inf,
761.737060547,-inf,
761.064147949,-inf,
761.064147949,-inf,
760.391235352,-inf,
760.391235352,-inf,
759.718322754,-inf,
759.718322754,-inf,
759.045410156,-inf,
759.045410156,-inf,
758.372497559,-inf,
758.372497559,-inf,
757.699584961,-inf,
757.699584961,-inf,
757.026672363,-inf,
757.026672363,-inf,
756.353759766,-inf,
756.353759766,-inf,
755.680847168,-inf,
755.680847168,-inf,
755.00793457,-inf,
755.00793457,-inf,
754.335021973,-inf,
754.335021973,-inf,
753.662109375,-inf,
753.662109375,-inf,
752.989196777,-inf,
752.989196777,-inf,
752.31628418,-inf,
752.31628418,-inf,
751.643371582,-inf,
751.643371582,-inf,
750.970458984,-inf,
750.970458984,-inf,
750.297546387,-inf,
750.297546387,-inf,
749.624633789,-inf,
749.624633789,-inf,
748.951721191,-inf,
748.951721191,-inf,
748.278808594,-inf,
748.278808594,-inf,
747.605895996,-inf,
747.605895996,-inf,
746.932983398,-inf,
746.932983398,-inf,
746.260070801,-inf,
746.260070801,-inf,
745.587158203,-inf,
745.587158203,-inf,
744.914245605,-inf,
744.914245605,-inf,
744.241333008,-inf,
744.241333008,-inf,
743.56842041,-inf,
743.56842041,-inf,
742.895507812,-inf,
742.895507812,-inf,
742.222595215,-inf,
742.222595215,-inf,
741.549682617,-inf,
741.549682617,-inf,
740.87677002,-inf,
740.87677002,-inf,
740.203857422,-inf,
740.203857422,-inf,
739.530944824,-inf,
739.530944824,-inf,
738.858032227,-inf,
738.858032227,-inf,
738.185119629,-inf,
738.185119629,-inf,
737.512207031,-inf,
737.512207031,-inf,
736.839294434,-inf,
736.839294434,-inf,
736.166381836,-inf,
736.166381836,-inf,
735.493469238,-inf,
735.493469238,-inf,
734.820556641,-inf,
734.820556641,-inf,
734.147644043,-inf,
734.147644043,-inf,
733.474731445,-inf,
733.474731445,-inf,
732.801818848,-inf,
732.801818848,-inf,
732.12890625,-inf,
732.12890625,-inf,
731.455993652,-inf,
731.455993652,-inf,
730.783081055,-inf,
730.783081055,-inf,
730.110168457,-inf,
730.110168457,-inf,
729.437255859,-inf,
729.437255859,-inf,
728.764343262,-inf,
728.764343262,-inf,
728.091430664,-inf,
728.091430664,-inf,
727.418518066,-inf,
727.418518066,-inf,
726.745605469,-inf,
726.745605469,-inf,
726.072692871,-inf,
726.072692871,-inf,
725.399780273,-inf,
725.399780273,-inf,
724.726867676,-inf,
724.726867676,-inf,
724.053955078,-inf,
724.053955078,-inf,
723.38104248,-inf,
723.38104248,-inf,
722.708129883,-inf,
722.708129883,-inf,
722.035217285,-inf,
722.035217285,-inf,
721.362304688,-inf,
721.362304688,-inf,
720.68939209,-inf,
720.68939209,-inf,
720.016479492,-inf,
720.016479492,-inf,
719.343566895,-inf,
719.343566895,-inf,
718.670654297,-inf,
718.670654297,-inf,
717.997741699,-inf,
717.997741699,-inf,
717.324829102,-inf,
717.324829102,-inf,
716.651916504,-inf,
716.651916504,-inf,
715.979003906,-inf,
715.979003906,-inf,
715.306091309,-inf,
715.306091309,-inf,
714.633178711,-inf,
714.633178711,-inf,
713.960266113,-inf,
713.960266113,-inf,
713.287353516,-inf,
713.287353516,-inf,
712.614440918,-inf,
712.614440918,-inf,
711.94152832,-inf,
711.94152832,-inf,
711.268615723,-inf,
711.268615723,-inf,
710.595703125,-inf,
710.595703125,-inf,
709.922790527,-inf,
709.922790527,-inf,
709.24987793,-inf,
709.24987793,-inf,
708.576965332,-inf,
708.576965332,-inf,
707.904052734,-inf,
707.904052734,-inf,
707.231140137,-inf,
707.231140137,-inf,
706.558227539,-inf,
706.558227539,-inf,
705.885314941,-inf,
705.885314941,-inf,
705.212402344,-inf,
705.212402344,-inf,
704.539489746,-inf,
704.539489746,-inf,
703.866577148,-inf,
703.866577148,-inf,
703.193664551,-inf,
703.193664551,-inf,
702.520751953,-inf,
702.520751953,-inf,
701.847839355,-inf,
701.847839355,-inf,
701.174926758,-inf,
701.174926758,-inf,
700.50201416,-inf,
700.50201416,-inf,
699.829101562,-inf,
699.829101562,-inf,
699.156188965,-inf,
699.156188965,-inf,
698.483276367,-inf,
698.483276367,-inf,
697.81036377,-inf,
697.81036377,-inf,
697.137451172,-inf,
697.137451172,-inf,
696.464538574,-inf,
696.464538574,-inf,
695.791625977,-inf,
695.791625977,-inf,
695.118713379,-inf,
695.118713379,-inf,
694.445800781,-inf,
694.445800781,-inf,
693.772888184,-inf,
693.772888184,-inf,
693.099975586,-inf,
693.099975586,-inf,
692.427062988,-inf,
692.427062988,-inf,
691.754150391,-inf,
691.754150391,-inf,
691.081237793,-inf,
691.081237793,-inf,
690.408325195,-inf,
690.408325195,-inf,
689.735412598,-inf,
689.735412598,-inf,
689.0625,-inf,
689.0625,-inf,
688.389587402,-inf,
688.389587402,-inf,
687.716674805,-inf,
687.716674805,-inf,
687.043762207,-inf,
687.043762207,-inf,
686.370849609,-inf,
686.370849609,-inf,
685.697937012,-inf,
685.697937012,-inf,
685.025024414,-inf,
685.025024414,-inf,
684.352111816,-inf,
684.352111816,-inf,
683.679199219,-inf,
683.679199219,-inf,
683.006286621,-inf,
683.006286621,-inf,
682.333374023,-inf,
682.333374023,-inf,
681.660461426,-inf,
681.660461426,-inf,
680.987548828,-inf,
680.987548828,-inf,
680.31463623,-inf,
680.31463623,-inf,
679.641723633,-inf,
679.641723633,-inf,
678.968811035,-inf,
678.968811035,-inf,
678.295898438,-inf,
678.295898438,-inf,
677.62298584,-inf,
677.62298584,-inf,
676.950073242,-inf,
676.950073242,-inf,
676.277160645,-inf,
676.277160645,-inf,
675.604248047,-inf,
675.604248047,-inf,
674.931335449,-inf,
674.931335449,-inf,
674.258422852,-inf,
674.258422852,-inf,
673.585510254,-inf,
673.585510254,-inf,
672.912597656,-inf,
672.912597656,-inf,
672.239685059,-inf,
672.239685059,-inf,
671.566772461,-inf,
671.566772461,-inf,
670.893859863,-inf,
670.893859863,-inf,
670.220947266,-inf,
670.220947266,-inf,
669.548034668,-inf,
669.548034668,-inf,
668.87512207,-inf,
668.87512207,-inf,
668.202209473,-inf,
668.202209473,-inf,
667.529296875,-inf,
667.529296875,-inf,
666.856384277,-inf,
666.856384277,-inf,
666.18347168,-inf,
666.18347168,-inf,
665.510559082,-inf,
665.510559082,-inf,
664.837646484,-inf,
664.837646484,-inf,
664.164733887,-inf,
664.164733887,-inf,
663.491821289,-inf,
663.491821289,-inf,
662.818908691,-inf,
662.818908691,-inf,
662.145996094,-inf,
662.145996094,-inf,
661.473083496,-inf,
661.473083496,-inf,
660.800170898,-inf,
660.800170898,-inf,
660.127258301,-inf,
660.127258301,-inf,
659.454345703,-inf,
659.454345703,-inf,
658.781433105,-inf,
658.781433105,-inf,
658.108520508,-inf,
658.108520508,-inf,
657.43560791,-inf,
657.43560791,-inf,
656.762695312,-inf,
656.762695312,-inf,
656.089782715,-inf,
656.089782715,-inf,
655.416870117,-inf,
655.416870117,-inf,
654.74395752,-inf,
654.74395752,-inf,
654.071044922,-inf,
654.071044922,-inf,
653.398132324,-inf,
653.398132324,-inf,
652.725219727,-inf,
652.725219727,-inf,
652.052307129,-inf,
652.052307129,-inf,
651.379394531,-inf,
651.379394531,-inf,
650.706481934,-inf,
650.706481934,-inf,
650.033569336,-inf,
650.033569336,-inf,
649.360656738,-inf,
649.360656738,-inf,
648.687744141,-inf,
648.687744141,-inf,
648.014831543,-inf,
648.014831543,-inf,
647.341918945,-inf,
647.341918945,-inf,
646.669006348,-inf,
646.669006348,-inf,
645.99609375,-inf,
645.99609375,-inf,
645.323181152,-inf,
645.323181152,-inf,
644.650268555,-inf,
644.650268555,-inf,
643.977355957,-inf,
643.977355957,-inf,
643.304443359,-inf,
643.304443359,-inf,
642.631530762,-inf,
642.631530762,-inf,
641.958618164,-inf,
641.958618164,-inf,
641.285705566,-inf,
641.285705566,-inf,
640.612792969,-inf,
640.612792969,-inf,
639.939880371,-inf,
639.939880371,-inf,
639.266967773,-inf,
639.266967773,-inf,
638.594055176,-inf,
638.594055176,-inf,
637.921142578,-inf,
637.921142578,-inf,
637.24822998,-inf,
637.24822998,-inf,
636.575317383,-inf,
636.575317383,-inf,
635.902404785,-inf,
635.902404785,-inf,
635.229492188,-inf,
635.229492188,-inf,
634.55657959,-inf,
634.55657959,-inf,
633.883666992,-inf,
633.883666992,-inf,
633.210754395,-inf,
633.210754395,-inf,
632.537841797,-inf,
632.537841797,-inf,
631.864929199,-inf,
631.864929199,-inf,
631.192016602,-inf,
631.192016602,-inf,
630.519104004,-inf,
630.519104004,-inf,
629.846191406,-inf,
629.846191406,-inf,
629.173278809,-inf,
629.173278809,-inf,
628.500366211,-inf,
628.500366211,-inf,
627.827453613,-inf,
627.827453613,-inf,
627.154541016,-inf,
627.154541016,-inf,
626.481628418,-inf,
626.481628418,-inf,
625.80871582,-inf,
625.80871582,-inf,
625.135803223,-inf,
625.135803223,-inf,
624.462890625,-inf,
624.462890625,-inf,
623.789978027,-inf,
623.789978027,-inf,
623.11706543,-inf,
623.11706543,-inf,
622.444152832,-inf,
622.444152832,-inf,
621.771240234,-inf,
621.771240234,-inf,
621.098327637,-inf,
621.098327637,-inf,
620.425415039,-inf,
620.425415039,-inf,
619.752502441,-inf,
619.752502441,-inf,
619.079589844,-inf,
619.079589844,-inf,
618.406677246,-inf,
618.406677246,-inf,
617.733764648,-inf,
617.733764648,-inf,
617.060852051,-inf,
617.060852051,-inf,
616.387939453,-inf,
616.387939453,-inf,
615.715026855,-inf,
615.715026855,-inf,
615.042114258,-inf,
615.042114258,-inf,
614.36920166,-inf,
614.36920166,-inf,
613.696289062,-inf,
613.696289062,-inf,
613.023376465,-inf,
613.023376465,-inf,
612.350463867,-inf,
612.350463867,-inf,
611.67755127,-inf,
611.67755127,-inf,
611.004638672,-inf,
611.004638672,-inf,
610.331726074,-inf,
610.331726074,-inf,
609.658813477,-inf,
609.658813477,-inf,
608.985900879,-inf,
608.985900879,-inf,
608.312988281,-inf,
608.312988281,-inf,
607.640075684,-inf,
607.640075684,-inf,
606.967163086,-inf,
606.967163086,-inf,
606.294250488,-inf,
606.294250488,-inf,
605.621337891,-inf,
605.621337891,-inf,
604.948425293,-inf,
604.948425293,-inf,
604.275512695,-inf,
604.275512695,-inf,
603.602600098,-inf,
603.602600098,-inf,
602.9296875,-inf,
602.9296875,-inf,
602.256774902,-inf,
602.256774902,-inf,
601.583862305,-inf,
601.583862305,-inf,
600.910949707,-inf,
600.910949707,-inf,
600.238037109,-inf,
600.238037109,-inf,
599.565124512,-inf,
599.565124512,-inf,
598.892211914,-inf,
598.892211914,-inf,
598.219299316,-inf,
598.219299316,-inf,
597.546386719,-inf,
597.546386719,-inf,
596.873474121,-inf,
596.873474121,-inf,
596.200561523,-inf,
596.200561523,-inf,
595.527648926,-inf,
595.527648926,-inf,
594.854736328,-inf,
594.854736328,-inf,
594.18182373,-inf,
594.18182373,-inf,
593.508911133,-inf,
593.508911133,-inf,
592.835998535,-inf,
592.835998535,-inf,
592.163085938,-inf,
592.163085938,-inf,
591.49017334,-inf,
591.49017334,-inf,
590.817260742,-inf,
590.817260742,-inf,
590.144348145,-inf,
590.144348145,-inf,
589.471435547,-inf,
589.471435547,-inf,
588.798522949,-inf,
588.798522949,-inf,
588.125610352,-inf,
588.125610352,-inf,
587.452697754,-inf,
587.452697754,-inf,
586.779785156,-inf,
586.779785156,-inf,
586.106872559,-inf,
586.106872559,-inf,
585.433959961,-inf,
585.433959961,-inf,
584.761047363,-inf,
584.761047363,-inf,
584.088134766,-inf,
584.088134766,-inf,
583.415222168,-inf,
583.415222168,-inf,
582.74230957,-inf,
582.74230957,-inf,
582.069396973,-inf,
582.069396973,-inf,
581.396484375,-inf,
581.396484375,-inf,
580.723571777,-inf,
580.723571777,-inf,
580.05065918,-inf,
580.05065918,-inf,
579.377746582,-inf,
579.377746582,-inf,
578.704833984,-inf,
578.704833984,-inf,
578.031921387,-inf,
578.031921387,-inf,
577.359008789,-inf,
577.359008789,-inf,
576.686096191,-inf,
576.686096191,-inf,
576.013183594,-inf,
576.013183594,-inf,
575.340270996,-inf,
575.340270996,-inf,
574.667358398,-inf,
574.667358398,-inf,
573.994445801,-inf,
573.994445801,-inf,
573.321533203,-inf,
573.321533203,-inf,
572.648620605,-inf,
572.648620605,-inf,
571.975708008,-inf,
571.975708008,-inf,
571.30279541,-inf,
571.30279541,-inf,
570.629882812,-inf,
570.629882812,-inf,
569.956970215,-inf,
569.956970215,-inf,
569.284057617,-inf,
569.284057617,-inf,
568.61114502,-inf,
568.61114502,-inf,
567.938232422,-inf,
567.938232422,-inf,
567.265319824,-inf,
567.265319824,-inf,
566.592407227,-inf,
566.592407227,-inf,
565.919494629,-inf,
565.919494629,-inf,
565.246582031,-inf,
565.246582031,-inf,
564.573669434,-inf,
564.573669434,-inf,
563.900756836,-inf,
563.900756836,-inf,
563.227844238,-inf,
563.227844238,-inf,
562.554931641,-inf,
562.554931641,-inf,
561.882019043,-inf,
561.882019043,-inf,
561.209106445,-inf,
561.209106445,-inf,
560.536193848,-inf,
560.536193848,-inf,
559.86328125,-inf,
559.86328125,-inf,
559.190368652,-inf,
559.190368652,-inf,
558.517456055,-inf,
558.517456055,-inf,
557.844543457,-inf,
557.844543457,-inf,
557.171630859,-inf,
557.171630859,-inf,
556.498718262,-inf,
556.498718262,-inf,
555.825805664,-inf,
555.825805664,-inf,
555.152893066,-inf,
555.152893066,-inf,
554.479980469,-inf,
554.479980469,-inf,
553.807067871,-inf,
553.807067871,-inf,
553.134155273,-inf,
553.134155273,-inf,
552.461242676,-inf,
552.461242676,-inf,
551.788330078,-inf,
551.788330078,-inf,
551.11541748,-inf,
551.11541748,-inf,
550.442504883,-inf,
550.442504883,-inf,
549.769592285,-inf,
549.769592285,-inf,
549.096679688,-inf,
549.096679688,-inf,
548.42376709,-inf,
548.42376709,-inf,
547.750854492,-inf,
547.750854492,-inf,
547.077941895,-inf,
547.077941895,-inf,
546.405029297,-inf,
546.405029297,-inf,
545.732116699,-inf,
545.732116699,-inf,
545.059204102,-inf,
545.059204102,-inf,
544.386291504,-inf,
544.386291504,-inf,
543.713378906,-inf,
543.713378906,-inf,
543.040466309,-inf,
543.040466309,-inf,
542.367553711,-inf,
542.367553711,-inf,
541.694641113,-inf,
541.694641113,-inf,
541.021728516,-inf,
541.021728516,-inf,
540.348815918,-inf,
540.348815918,-inf,
539.67590332,-inf,
539.67590332,-inf,
539.002990723,-inf,
539.002990723,-inf,
538.330078125,-inf,
538.330078125,-inf,
537.657165527,-inf,
537.657165527,-inf,
536.98425293,-inf,
536.98425293,-inf,
536.311340332,-inf,
536.311340332,-inf,
535.638427734,-inf,
535.638427734,-inf,
534.965515137,-inf,
534.965515137,-inf,
534.292602539,-inf,
534.292602539,-inf,
533.619689941,-inf,
533.619689941,-inf,
532.946777344,-inf,
532.946777344,-inf,
532.273864746,-inf,
532.273864746,-inf,
531.600952148,-inf,
531.600952148,-inf,
530.928039551,-inf,
530.928039551,-inf,
530.255126953,-inf,
530.255126953,-inf,
529.582214355,-inf,
529.582214355,-inf,
528.909301758,-inf,
528.909301758,-inf,
528.23638916,-inf,
528.23638916,-inf,
527.563476562,-inf,
527.563476562,-inf,
526.890563965,-inf,
526.890563965,-inf,
526.217651367,-inf,
526.217651367,-inf,
525.54473877,-inf,
525.54473877,-inf,
524.871826172,-inf,
524.871826172,-inf,
524.198913574,-inf,
524.198913574,-inf,
523.526000977,-inf,
523.526000977,-inf,
522.853088379,-inf,
522.853088379,-inf,
522.180175781,-inf,
522.180175781,-inf,
521.507263184,-inf,
521.507263184,-inf,
520.834350586,-inf,
520.834350586,-inf,
520.161437988,-inf,
520.161437988,-inf,
519.488525391,-inf,
519.488525391,-inf,
518.815612793,-inf,
518.815612793,-inf,
518.142700195,-inf,
518.142700195,-inf,
517.469787598,-inf,
517.469787598,-inf,
516.796875,-inf,
516.796875,-inf,
516.123962402,-inf,
516.123962402,-inf,
515.451049805,-inf,
515.451049805,-inf,
514.778137207,-inf,
514.778137207,-inf,
514.105224609,-inf,
514.105224609,-inf,
513.432312012,-inf,
513.432312012,-inf,
512.759399414,-inf,
512.759399414,-inf,
512.086486816,-inf,
512.086486816,-inf,
511.413574219,-inf,
511.413574219,-inf,
510.740661621,-inf,
510.740661621,-inf,
510.067749023,-inf,
510.067749023,-inf,
509.394836426,-inf,
509.394836426,-inf,
508.721923828,-inf,
508.721923828,-inf,
508.04901123,-inf,
508.04901123,-inf,
507.376098633,-inf,
507.376098633,-inf,
506.703186035,-inf,
506.703186035,-inf,
506.030273438,-inf,
506.030273438,-inf,
505.35736084,-inf,
505.35736084,-inf,
504.684448242,-inf,
504.684448242,-inf,
504.011535645,-inf,
504.011535645,-inf,
503.338623047,-inf,
503.338623047,-inf,
502.665710449,-inf,
502.665710449,-inf,
501.992797852,-inf,
501.992797852,-inf,
501.319885254,-inf,
501.319885254,-inf,
500.646972656,-inf,
500.646972656,-inf,
499.974060059,-inf,
499.974060059,-inf,
499.301147461,-inf,
499.301147461,-inf,
498.628234863,-inf,
498.628234863,-inf,
497.955322266,-inf,
497.955322266,-inf,
497.282409668,-inf,
497.282409668,-inf,
496.60949707,-inf,
496.60949707,-inf,
495.936584473,-inf,
495.936584473,-inf,
495.263671875,-inf,
495.263671875,-inf,
494.590759277,-inf,
494.590759277,-inf,
493.91784668,-inf,
493.91784668,-inf,
493.244934082,-inf,
493.244934082,-inf,
492.572021484,-inf,
492.572021484,-inf,
491.899108887,-inf,
491.899108887,-inf,
491.226196289,-inf,
491.226196289,-inf,
490.553283691,-inf,
490.553283691,-inf,
489.880371094,-inf,
489.880371094,-inf,
489.207458496,-inf,
489.207458496,-inf,
488.534545898,-inf,
488.534545898,-inf,
487.861633301,-inf,
487.861633301,-inf,
487.188720703,-inf,
487.188720703,-inf,
486.515808105,-inf,
486.515808105,-inf,
485.842895508,-inf,
485.842895508,-inf,
485.16998291,-inf,
485.16998291,-inf,
484.497070312,-inf,
484.497070312,-inf,
483.824157715,-inf,
483.824157715,-inf,
483.151245117,-inf,
483.151245117,-inf,
482.47833252,-inf,
482.47833252,-inf,
481.805419922,-inf,
481.805419922,-inf,
481.132507324,-inf,
481.132507324,-inf,
480.459594727,-inf,
480.459594727,-inf,
479.786682129,-inf,
479.786682129,-inf,
479.113769531,-inf,
479.113769531,-inf,
478.440856934,-inf,
478.440856934,-inf,
477.767944336,-inf,
477.767944336,-inf,
477.095031738,-inf,
477.095031738,-inf,
476.422119141,-inf,
476.422119141,-inf,
475.749206543,-inf,
475.749206543,-inf,
475.076293945,-inf,
475.076293945,-inf,
474.403381348,-inf,
474.403381348,-inf,
473.73046875,-inf,
473.73046875,-inf,
473.057556152,-inf,
473.057556152,-inf,
472.384643555,-inf,
472.384643555,-inf,
471.711730957,-inf,
471.711730957,-inf,
471.038818359,-inf,
471.038818359,-inf,
470.365905762,-inf,
